%D;pD;%X;pX;pc;pt
5;55;75;85;53.47761194029851;625.9029850746268
5;55;75;95;52.850746268656714;400.8880597014925
5;55;85;5;52.069651741293534;910.5223880597015
5;55;85;15;52.082089552238806;741.8432835820895
5;55;85;25;54.875621890547265;1106.6791044776119
5;55;85;35;54.681592039801;454.6741293532338
5;55;85;45;52.41044776119403;709.8830845771145
5;55;85;55;55.288557213930346;952.7164179104477
5;55;85;65;52.291044776119406;418.31592039800995
5;55;85;75;53.169154228855724;716.2885572139304
5;55;85;85;54.333333333333336;1211.1393034825871
5;55;85;95;56.385572139303484;1051.686567164179
5;55;95;5;55.95522388059702;1314.7761194029852
5;55;95;15;52.233830845771145;422.6169154228856
5;55;95;25;52.0;1562.9502487562188
5;55;95;35;54.95273631840796;652.5223880597015
5;55;95;45;56.1865671641791;1328.0820895522388
5;55;95;55;55.1865671641791;1405.9328358208954
5;55;95;65;53.007462686567166;985.9228855721393
5;55;95;75;53.440298507462686;998.8407960199005
5;55;95;85;52.559701492537314;783.2014925373135
5;55;95;95;51.669154228855724;465.7860696517413
5;65;5;5;52.35820895522388;1229.1666666666667
5;65;5;15;52.6318407960199;576.7611940298508
5;65;5;25;53.99004975124378;1231.4353233830846
5;65;5;35;52.88308457711443;548.6417910447761
5;65;5;45;54.507462686567166;947.6865671641791
5;65;5;55;51.624378109452735;621.4601990049752
5;65;5;65;51.73134328358209;557.8731343283582
5;65;5;75;51.885572139303484;447.9452736318408
5;65;5;85;53.33830845771144;608.0671641791045
5;65;5;95;54.014925373134325;1895.2114427860697
5;65;15;5;57.014925373134325;863.5820895522388
5;65;15;15;54.16417910447761;672.4402985074627
5;65;15;25;52.98009950248756;1761.2810945273632
5;65;15;35;53.475124378109456;750.3980099502487
5;65;15;45;53.02985074626866;568.9651741293533
5;65;15;55;53.73880597014925;622.8383084577115
5;65;15;65;53.46517412935324;479.74626865671644
5;65;15;75;52.95273631840796;973.8159203980099
5;65;15;85;54.201492537313435;1084.5621890547263
5;65;15;95;50.30348258706468;406.17164179104475
5;65;25;5;53.80099502487562;524.9626865671642
5;65;25;15;55.79353233830846;433.6517412935323
5;65;25;25;53.333333333333336;428.5696517412935
5;65;25;35;53.81592039800995;488.39303482587064
5;65;25;45;52.656716417910445;827.7512437810946
5;65;25;55;54.54228855721393;1472.8059701492537
5;65;25;65;52.04477611940298;982.7014925373135
5;65;25;75;50.82587064676617;836.8980099502487
5;65;25;85;52.485074626865675;623.3507462686567
5;65;25;95;51.71890547263681;747.5995024875622
5;65;35;5;53.049751243781095;490.3606965174129
5;65;35;15;53.004975124378106;1811.3208955223881
5;65;35;25;55.53233830845771;1229.902985074627
5;65;35;35;58.01990049751244;771.8009950248756
5;65;35;45;51.72139303482587;1175.3034825870648
5;65;35;55;56.64179104477612;1109.8905472636816
5;65;35;65;53.57213930348259;731.1716417910447
5;65;35;75;52.43283582089552;464.2363184079602
5;65;35;85;54.50995024875622;608.3482587064676
5;65;35;95;52.65174129353234;926.679104477612
5;65;45;5;55.343283582089555;603.8432835820895
5;65;45;15;51.98009950248756;637.8109452736319
5;65;45;25;53.03731343283582;475.14925373134326
5;65;45;35;52.06218905472637;573.0398009950248
5;65;45;45;52.38308457711443;1088.4228855721392
5;65;45;55;52.885572139303484;487.9278606965174
5;65;45;65;52.04228855721393;614.3358208955224
5;65;45;75;54.56467661691542;416.3805970149254
5;65;45;85;56.04228855721393;765.6119402985074
5;65;45;95;51.56218905472637;670.1840796019901
5;65;55;5;56.407960199004975;1791.1069651741293
5;65;55;15;50.9452736318408;423.1517412935323
5;65;55;25;52.9228855721393;1024.4203980099503
5;65;55;35;51.09452736318408;560.6343283582089
5;65;55;45;52.92537313432836;621.4850746268656
5;65;55;55;54.885572139303484;2259.6144278606967
5;65;55;65;51.8134328358209;914.2064676616916
5;65;55;75;55.57960199004975;896.1666666666666
5;65;55;85;52.76119402985075;648.5497512437811
5;65;55;95;52.67412935323383;674.0149253731344
5;65;65;5;55.504975124378106;1375.1467661691543
5;65;65;15;55.6318407960199;662.4850746268656
5;65;65;25;52.92039800995025;601.9029850746268
5;65;65;35;53.50248756218905;511.2786069651741
5;65;65;45;50.34825870646766;605.1268656716418
5;65;65;55;53.46766169154229;436.2363184079602
5;65;65;65;51.60696517412935;620.5472636815921
5;65;65;75;55.756218905472636;1351.9502487562188
5;65;65;85;54.288557213930346;702.1268656716418
5;65;65;95;52.19651741293532;563.8756218905472
5;65;75;5;53.48009950248756;765.6840796019901
5;65;75;15;55.14179104477612;1096.9054726368158
5;65;75;25;53.340796019900495;557.8333333333334
5;65;75;35;53.146766169154226;531.4850746268656
5;65;75;45;52.62189054726368;444.69651741293535
5;65;75;55;55.38059701492537;913.3109452736319
5;65;75;65;51.68407960199005;646.455223880597
5;65;75;75;55.592039800995025;693.1194029850747
5;65;75;85;51.58457711442786;465.55223880597015
5;65;75;95;52.67910447761194;578.181592039801
5;65;85;5;47.407960199004975;1032.9278606965174
5;65;85;15;52.2636815920398;417.81592039800995
5;65;85;25;47.67164179104478;494.07462686567163
5;65;85;35;54.333333333333336;390.3756218905473
5;65;85;45;55.059701492537314;1428.9353233830846
5;65;85;55;53.46766169154229;1169.6194029850747
5;65;85;65;53.2363184079602;630.0621890547263
5;65;85;75;53.30597014925373;1372.6915422885572
5;65;85;85;50.22139303482587;562.6592039800995
5;65;85;95;54.17910447761194;1089.6691542288556
5;65;95;5;55.711442786069654;543.773631840796
5;65;95;15;55.027363184079604;891.2064676616916
5;65;95;25;55.308457711442784;662.3432835820895
5;65;95;35;51.181592039801;573.7213930348258
5;65;95;45;53.007462686567166;613.773631840796
5;65;95;55;53.29601990049751;1584.3059701492537
5;65;95;65;54.71393034825871;829.0323383084577
5;65;95;75;53.71641791044776;1084.686567164179
5;65;95;85;52.43781094527363;971.9502487562189
5;65;95;95;48.440298507462686;444.85820895522386
5;75;5;5;54.808457711442784;710.3308457711443
5;75;5;15;53.46517412935324;499.82835820895525
5;75;5;25;54.092039800995025;810.4253731343283
5;75;5;35;51.833333333333336;655.2388059701492
5;75;5;45;55.15422885572139;735.179104477612
5;75;5;55;53.67661691542288;794.3407960199005
5;75;5;65;53.50995024875622;1207.5621890547263
5;75;5;75;53.79353233830846;512.6417910447761
5;75;5;85;54.733830845771145;588.8582089552239
5;75;5;95;54.634328358208954;541.776119402985
5;75;15;5;53.907960199004975;993.0796019900497
5;75;15;15;52.159203980099505;537.9104477611941
5;75;15;25;53.16417910447761;537.6069651741293
5;75;15;35;51.48756218905473;838.955223880597
5;75;15;45;53.181592039801;980.1293532338309
5;75;15;55;52.898009950248756;615.7611940298508
5;75;15;65;53.34577114427861;1191.0547263681592
5;75;15;75;57.159203980099505;513.092039800995
5;75;15;85;53.853233830845774;812.0970149253732
5;75;15;95;53.124378109452735;461.7960199004975
5;75;25;5;52.98756218905473;533.863184079602
5;75;25;15;52.527363184079604;689.4950248756219
5;75;25;25;53.70398009950249;1080.18407960199
5;75;25;35;54.70646766169154;767.5721393034826
5;75;25;45;51.99004975124378;901.7487562189054
5;75;25;55;51.181592039801;504.7636815920398
5;75;25;65;54.666666666666664;920.820895522388
5;75;25;75;57.39303482587065;1611.3930348258707
5;75;25;85;53.191542288557216;391.4925373134328
5;75;25;95;52.90547263681592;545.0646766169154
5;75;35;5;53.492537313432834;479.0995024875622
5;75;35;15;52.65422885572139;986.5970149253732
5;75;35;25;52.93781094527363;902.9701492537314
5;75;35;35;49.82338308457712;469.4950248756219
5;75;35;45;51.233830845771145;654.5248756218906
5;75;35;55;51.08457711442786;568.6741293532339
5;75;35;65;52.19402985074627;841.9651741293533
5;75;35;75;50.90298507462686;738.3557213930349
5;75;35;85;52.59452736318408;642.1865671641791
5;75;35;95;54.22636815920398;1421.3208955223881
5;75;45;5;51.646766169154226;657.5497512437811
5;75;45;15;53.61194029850746;821.0995024875622
5;75;45;25;47.472636815920396;715.2363184079602
5;75;45;35;53.17412935323383;408.5348258706468
5;75;45;45;51.88059701492537;567.2487562189054
5;75;45;55;52.256218905472636;746.3955223880597
5;75;45;65;52.49004975124378;386.4950248756219
5;75;45;75;51.61194029850746;637.8457711442786
5;75;45;85;57.04726368159204;618.1144278606965
5;75;45;95;52.711442786069654;549.6666666666666
5;75;55;5;55.19900497512438;906.8233830845771
5;75;55;15;51.80597014925373;463.7487562189055
5;75;55;25;54.43532338308458;487.02985074626866
5;75;55;35;54.80099502487562;1028.1393034825871
5;75;55;45;54.87810945273632;1836.8805970149253
5;75;55;55;49.898009950248756;505.8059701492537
5;75;55;65;54.91293532338308;1364.1044776119404
5;75;55;75;51.6044776119403;621.9925373134329
5;75;55;85;53.6044776119403;826.1343283582089
5;75;55;95;53.15174129353234;553.9601990049752
5;75;65;5;54.59701492537314;473.09452736318406
5;75;65;15;51.60696517412935;404.7487562189055
5;75;65;25;52.48009950248756;496.98258706467664
5;75;65;35;54.681592039801;422.8756218905473
5;75;65;45;52.982587064676615;464.94029850746267
5;75;65;55;51.8955223880597;1493.18407960199
5;75;65;65;55.027363184079604;999.9950248756219
5;75;65;75;57.646766169154226;1015.9378109452737
5;75;65;85;53.99004975124378;892.5273631840796
5;75;65;95;51.90547263681592;800.3457711442786
5;75;75;5;50.93283582089552;1072.318407960199
5;75;75;15;53.17910447761194;714.181592039801
5;75;75;25;53.114427860696516;925.5671641791045
5;75;75;35;52.53233830845771;775.4825870646766
5;75;75;45;54.527363184079604;405.7636815920398
5;75;75;55;54.51243781094527;998.6592039800995
5;75;75;65;53.54228855721393;1026.6069651741293
5;75;75;75;52.08457711442786;565.3681592039801
5;75;75;85;55.62189054726368;603.6069651741293
5;75;75;95;54.86069651741293;381.2985074626866
5;75;85;5;55.36069651741293;989.2213930348258
5;75;85;15;54.13681592039801;528.4228855721393
5;75;85;25;53.86318407960199;731.9004975124378
5;75;85;35;52.78109452736319;810.1666666666666
5;75;85;45;50.8955223880597;378.43283582089555
5;75;85;55;54.101990049751244;494.52985074626866
5;75;85;65;52.67661691542288;1033.8482587064677
5;75;85;75;51.440298507462686;400.2562189054726
5;75;85;85;52.88308457711443;730.0995024875622
5;75;85;95;54.54228855721393;1655.865671641791
5;75;95;5;53.32089552238806;1248.8905472636816
5;75;95;15;52.27114427860697;673.455223880597
5;75;95;25;53.4228855721393;516.0522388059702
5;75;95;35;52.07462686567164;1061.3855721393036
5;75;95;45;55.86069651741293;421.2512437810945
5;75;95;55;52.79353233830846;851.0771144278607
5;75;95;65;51.57960199004975;501.0820895522388
5;75;95;75;53.97761194029851;915.0248756218906
5;75;95;85;55.024875621890544;1343.3034825870648
5;75;95;95;51.082089552238806;1325.81592039801
5;85;5;5;53.79353233830846;725.6915422885572
5;85;5;15;52.517412935323385;388.910447761194
5;85;5;25;52.865671641791046;896.9328358208955
5;85;5;35;54.06218905472637;809.044776119403
5;85;5;45;53.59452736318408;665.7189054726368
5;85;5;55;54.07213930348259;750.5
5;85;5;65;52.22636815920398;580.9353233830846
5;85;5;75;52.93532338308458;818.5572139303482
5;85;5;85;53.134328358208954;414.181592039801
5;85;5;95;54.45522388059702;1109.3283582089553
5;85;15;5;55.256218905472636;1666.2064676616915
5;85;15;15;56.582089552238806;823.6691542288557
5;85;15;25;53.818407960199;1419.4502487562188
5;85;15;35;54.09452736318408;758.3756218905472
5;85;15;45;52.208955223880594;742.5746268656717
5;85;15;55;53.830845771144276;1127.5174129353234
5;85;15;65;51.485074626865675;584.8159203980099
5;85;15;75;54.76119402985075;1261.6094527363184
5;85;15;85;51.29601990049751;896.4353233830846
5;85;15;95;53.66417910447761;508.8482587064677
5;85;25;5;56.29601990049751;466.7761194029851
5;85;25;15;55.37313432835821;1302.1492537313434
5;85;25;25;55.49004975124378;731.6741293532339
5;85;25;35;51.38805970149254;653.8507462686567
5;85;25;45;53.71393034825871;1138.9228855721392
5;85;25;55;53.38805970149254;929.7462686567164
5;85;25;65;54.950248756218905;2112.8034825870645
5;85;25;75;53.059701492537314;517.9104477611941
5;85;25;85;55.30597014925373;538.7810945273632
5;85;25;95;54.39303482587065;1292.3905472636816
5;85;35;5;53.485074626865675;676.0746268656717
5;85;35;15;54.569651741293534;1099.4378109452737
5;85;35;25;51.23134328358209;829.9129353233831
5;85;35;35;54.57213930348259;525.3009950248756
5;85;35;45;56.45771144278607;1453.810945273632
5;85;35;55;54.992537313432834;1279.9353233830846
5;85;35;65;54.843283582089555;763.2537313432836
5;85;35;75;50.03233830845771;746.8656716417911
5;85;35;85;56.46517412935324;519.2164179104477
5;85;35;95;51.482587064676615;572.8383084577115
5;85;45;5;52.86318407960199;785.8109452736319
5;85;45;15;53.09701492537314;744.7786069651742
5;85;45;25;53.11940298507463;634.8507462686567
5;85;45;35;54.08457711442786;1081.771144278607
5;85;45;45;54.66169154228856;560.9154228855722
5;85;45;55;54.99004975124378;573.7313432835821
5;85;45;65;55.19900497512438;645.9253731343283
5;85;45;75;51.298507462686565;360.22636815920396
5;85;45;85;53.10945273631841;628.9427860696518
5;85;45;95;52.8134328358209;640.2437810945273
5;85;55;5;55.17661691542288;742.6940298507462
5;85;55;15;52.46268656716418;640.7786069651742
5;85;55;25;52.53731343283582;1126.5621890547263
5;85;55;35;52.31094527363184;767.5348258706467
5;85;55;45;54.80348258706468;495.8880597014925
5;85;55;55;52.975124378109456;1033.8507462686566
5;85;55;65;50.681592039801;668.4875621890548
5;85;55;75;51.59701492537314;480.318407960199
5;85;55;85;54.169154228855724;454.38557213930346
5;85;55;95;57.90049751243781;880.1592039800995
5;85;65;5;53.582089552238806;1303.0199004975125
5;85;65;15;53.42039800995025;726.9203980099503
5;85;65;25;52.8955223880597;885.7089552238806
5;85;65;35;55.318407960199;426.53731343283584
5;85;65;45;51.82835820895522;529.3731343283582
5;85;65;55;54.398009950248756;688.7835820895523
5;85;65;65;54.20398009950249;1362.4253731343283
5;85;65;75;51.67412935323383;678.8532338308457
5;85;65;85;48.19900497512438;492.728855721393
5;85;65;95;52.88059701492537;1338.407960199005
5;85;75;5;53.49751243781095;832.0671641791045
5;85;75;15;56.56218905472637;1235.5149253731342
5;85;75;25;53.417910447761194;831.6990049751244
5;85;75;35;47.32089552238806;728.8656716417911
5;85;75;45;52.65174129353234;506.7985074626866
5;85;75;55;54.208955223880594;522.457711442786
5;85;75;65;53.5;894.2363184079602
5;85;75;75;54.70646766169154;598.7786069651742
5;85;75;85;51.853233830845774;1378.0223880597016
5;85;75;95;53.9452736318408;413.1517412935323
5;85;85;5;54.472636815920396;873.1865671641791
5;85;85;15;58.472636815920396;816.1865671641791
5;85;85;25;51.41542288557214;422.1865671641791
5;85;85;35;53.027363184079604;551.1268656716418
5;85;85;45;55.01243781094527;922.8582089552239
5;85;85;55;51.69402985074627;616.7338308457712
5;85;85;65;53.59950248756219;495.69900497512435
5;85;85;75;52.46517412935324;433.89303482587064
5;85;85;85;55.39303482587065;1315.7363184079602
5;85;85;95;52.67910447761194;505.30845771144277
5;85;95;5;53.31592039800995;808.8482587064676
5;85;95;15;54.5547263681592;514.2189054726368
5;85;95;25;54.3955223880597;1077.5174129353234
5;85;95;35;51.44278606965174;585.5273631840796
5;85;95;45;50.985074626865675;695.2363184079602
5;85;95;55;54.47014925373134;779.9651741293533
5;85;95;65;53.07213930348259;427.76119402985074
5;85;95;75;51.88308457711443;739.9427860696518
5;85;95;85;54.46517412935324;808.0870646766169
5;85;95;95;53.61940298507463;613.405472636816
5;95;5;5;55.101990049751244;470.76119402985074
5;95;5;15;53.28606965174129;804.723880597015
5;95;5;25;55.08706467661692;468.82835820895525
5;95;5;35;53.10696517412935;562.7885572139304
5;95;5;45;52.34825870646766;594.3333333333334
5;95;5;55;55.16169154228856;692.276119402985
5;95;5;65;53.50248756218905;1896.8258706467661
5;95;5;75;52.59701492537314;422.3457711442786
5;95;5;85;53.024875621890544;1238.689054726368
5;95;5;95;52.32338308457712;1103.313432835821
5;95;15;5;51.8955223880597;721.4452736318408
5;95;15;15;53.82587064676617;624.8109452736319
5;95;15;25;54.875621890547265;1532.7089552238806
5;95;15;35;52.68905472636816;508.04477611940297
5;95;15;45;50.791044776119406;527.5646766169154
5;95;15;55;52.71890547263681;651.9925373134329
5;95;15;65;50.78606965174129;488.49004975124376
5;95;15;75;53.539800995024876;606.7164179104477
5;95;15;85;54.027363184079604;2538.3756218905473
5;95;15;95;51.7363184079602;897.6542288557214
5;95;25;5;53.440298507462686;550.7189054726368
5;95;25;15;51.42039800995025;1114.2064676616915
5;95;25;25;50.1044776119403;848.7985074626865
5;95;25;35;53.60696517412935;852.0696517412936
5;95;25;45;52.22636815920398;638.6243781094528
5;95;25;55;52.12686567164179;788.1069651741293
5;95;25;65;51.601990049751244;639.4129353233831
5;95;25;75;52.72885572139303;822.7014925373135
5;95;25;85;55.350746268656714;446.90796019900495
5;95;25;95;54.60945273631841;1272.952736318408
5;95;35;5;49.43781094527363;395.62935323383084
5;95;35;15;52.80597014925373;627.4154228855722
5;95;35;25;54.524875621890544;680.6666666666666
5;95;35;35;50.798507462686565;363.6318407960199
5;95;35;45;51.8681592039801;806.5248756218906
5;95;35;55;56.28109452736319;692.9378109452737
5;95;35;65;52.71641791044776;597.3034825870647
5;95;35;75;54.201492537313435;872.9477611940298
5;95;35;85;54.9228855721393;1374.1094527363184
